guid,body,rating,author,created,categories,entity_id,date,name,sentiment
9b3aad91-b0ff-4310-bab0-5b254974dea2,"best college experience in the country! beautiful, academically challenging, fun… great people and campus life",5,Alum,2023-07-01 16:56:15,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2023,Dartmouth College,negative
d9d39c0f-7af7-4ed7-892d-58557a30d4ff,Great school :) Middle of nowhere but it's a vibe and can be adjusted to. Good social life and alumni connections.,5,Freshman,2023-04-24 10:05:21,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2023,Dartmouth College,negative
eb23c659-fe8b-49c1-b914-50d8cfd5771c,"Collaborative, wonderful students. Beautiful environment.  top-notch undergraduate, academics. There’s so much to do every season of the year if you were an active out-doorsy person, you will love Dartmouth! 

The professors are incredible and always available to help. Fun, loving, vibrant student body.",5,Freshman,2023-03-22 02:03:01,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2023,Dartmouth College,negative
8f8e4946-3658-4ced-b042-e86de519c028,"perfect, a really good place if you wanna earn some fast experience in the real world and make many new friends.",5,Niche User,2023-02-11 19:33:49,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2023,Dartmouth College,negative
c2743c93-88fa-4c03-9c10-99d5732bb9ed,absolutely beautiful campus and plenty of things to do outside. The class sizes are small and personal.,5,Alum,2023-01-11 15:46:08,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2023,Dartmouth College,negative
9171fecf-92da-4930-849a-860d589e04da,Such a cute little school with a big emphasis on community and inclusivity. I'm a freshman and currently loving my time here at Dartmouth!,5,Freshman,2022-12-26 05:10:41,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
462c447f-a13d-4301-ae5c-6c50b94860cc,"I love Dartmouth College, it has a huge Native American program and provides great resources for my community. However, financial aid is terrible if your family have any assets; even if your family can not those assets at said time of financial aid application.",5,Sophomore,2022-10-05 11:06:52,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
eca7ecd7-51ed-47ff-91bf-a0c892dde6b1,"As a resident from a low income, Hispanic community, my transition at Dartmouth was not smooth. Location in the middle of the woods helped me embrace the outdoors as it exposed me to a close knit community. The professors care profoundly about their students and invest a lot of time and interest into their profession.",5,Graduate Student,2022-07-30 22:51:19,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
d9ec2945-955c-49af-9e2a-1b26863a9aa0,It has definitely been a big adjustment but the school is pretty good overall. Academics are tough and you definitely need to put a lot of study time in.,5,Sophomore,2022-06-20 02:54:30,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
5c88703b-d498-4d60-aa36-d6b21fdf7d9d,"Dartmouth College is a wonderful university. The professors really do care about helping you learn and the study body is, for the most part, more collaborative than competitive. It is a great place to explore both your academic and extracurricular passions.",5,Sophomore,2022-06-16 18:24:41,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
0b6632ca-3bd8-468d-9738-0bff9e13021d,"I am  a transfer student athlete and am planning to attend Dartmouth in the fall. What I loved on my visit was the family atmosphere amongst the faculty and the close relationships they had with their students. I believe that it is important to put an emphasis on undergraduate education and Dartmouth does that the best in comparison to any other school in the nation. From an athletic standpoint I feel like Dartmouth has all the tools and facilities to help me achieve my athletic goals. Coming from an institution that gives athletic scholarships, Ivy leagues do not have that availability. I felt like the experiences and relationships that I would build would make it worth it to apply for scholarships online. Thank you!",5,Junior,2022-05-24 19:42:33,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
d2fb0839-dff2-4959-ab28-58e8849b7eab,beautiful campus and vibe. wish it was closer to boston or any city. difficult academics but great networking.,5,Sophomore,2022-05-24 02:02:59,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
c63d6893-1eca-4482-b0e6-86104077d103,The best undergraduate education in the country. Dartmouth professors really care about their students. Amazingly talented and well-rounded student body. Very collaborative environment. Alumni loyalty and network is unparalleled.,5,Alum,2022-04-05 08:06:40,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
5bdf5d0b-8402-49b0-a107-419d4836f80c,"Dartmouth is such an awesome time. From your intro classes to the most demanding ones, every single one is taught by a professor. My professors cared and knew everyone's name in every one of my classes, save one 300 person lecture. 

The school certainly has a lot of competition and you are pushed to perform, but you will graduate and be well- equipped for life. The school's remote setting means that every person working and studying at Dartmouth is there for the school itself, and ensures that you will receive the best education to become a responsible citizen. 

Sure, Harvard or Stanford are ranked higher by US News, or have more prestige in the commoners' opinions, but having worked and been surrounded by those alumni, Dartmouth prepares my peers for a life well lived better than most any other school. Maybe it's something in the water in Hanover that makes us love it so much...",5,Alum,2022-03-10 06:31:26,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
52a1259a-3ee6-43a1-a9ed-27553a0e66d0,"This was my reach grad scvhool, and I got in- sooo glad I'm here! I wasn't sure about it, do to it's somewhat isolated location, but the education I've received has been outstanding!",5,Graduate Student,2022-02-11 02:28:23,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
4d6654ce-9970-465f-89ff-d34f9392d4b2,My professors were amazing and the level of access and commitment was extraordinary.   The campus is beautiful and there is so much to do.   I have remained friends with so many classmates over many many years.  It’s a special bond.,5,Alum,2022-02-05 23:43:01,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2022,Dartmouth College,negative
4319292c-406b-4d75-96c8-072c432db8c3,"The campus is breathtaking, the friends-terrific overall. While making the decision between Harvard, Dartmouth, Yale or Brown, I am glad I have chose Dartmouth. The college also offers a good business education with a wide array of disciplines that will prepare you for a career in any field of industry you choose.",5,Alum,2021-10-14 15:42:49,Overall Experience,269d6b14-4af9-4c94-8c96-13767d623a41,2021,Dartmouth College,negative
3addee27-fa90-4e2d-a1a7-fddca266ef69,"Rice University's consistently high rankings for ""Quality of Life"" are clearly a symptom of administration ignoring issues within the student body.  I had a major crisis my first semester during which I reached out to leadership at several levels and received little to no major assistance for weeks.  Rice was my long-time dream school, and my experience at the school was mostly positive up until this experience, but following it, I have been left with very little faith that the University cares about its students' wellbeing.  If you do not struggle with mental health issues and never have reason to seek administrative assistance for anything, you can thrive at Rice.  Otherwise, you may be out of luck.",1,Freshman,2021-12-22 14:22:17,Overall Experience,5747590f-e816-466d-a519-33f175061453,2021,Rice University,negative
e371cea5-3ad2-4e04-a682-560e52a516fc,"My experience at Rice was both good and bad.  Rice has some amazing people, however, they are very poor at having unique ideas.  The University follows the same mindset and it is assumed everyone thinks the same.  Sadly if you disagree with the majority you get placed out and feel very unwelcomed.",1,Sophomore,2020-07-11 22:00:45,Overall Experience,5747590f-e816-466d-a519-33f175061453,2020,Rice University,negative
